번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
137,986,방범용,가로변,중앙초교 정문 건너편,세교로 11,세교동 181-1,37,127.0645,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
138,983,방범용,가로변,세교초교 정문 앞 건너편,세교공원로 32,세교동 556,37,127.0645,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
139,1002,방범용,가로변,제일하이빌1차아파트 입구 사거리(장당초교 사거리),-,장당동 650,37.0494,127.0585,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
140,1005,방범용,가로변,평택시노인전문요양원 사거리 건너편,-,토진리 213-2,37.0367,126.9597,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
141,989,방범용,가로변,송화초교 정문 앞,-,송화리 782-8,36.9631,127.0577,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
142,1008,방범용,가로변,하애빌라1차 옆 골목 입구,성동로11번길 11,비전동 619-1,36.9944,127.0917,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
143,1009,방범용,가로변,꽃향기가득한 빌라 앞 (성동초교 주변 주택 3거리),현신2길 47-2,용이동 460-6,36.9959,127.1407,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
144,1010,방범용,가로변,수원갈비 뒷편 주택가 사거리,특구로9번길 49-2,서정동 841-5,37.0664,127.0601,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
145,1011,방범용,가로변,원조쌍용폐계닭 서정점 앞 사거리,점촌로28번길 2,서정동 891-1,37.0631,127.057,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
146,1012,방범용,가로변,한성빌라 앞 삼거리,이충로100번길 7-14,서정동 804-8,37.064,127.0651,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
147,1013,방범용,가로변,평택제천간고속도로 고가 밑,-,모곡동 323-13,37.0268,127.0717,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
148,20306,방범용,가로변,신서공원 내 (공원 내),-,서정동 906,37.0613,127.0574,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
149,6249,방범용,가로변,부락산 분수공원 화장실 부근 (공원 내),서정로 303,이충동 281,37.0656,127.0677,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
150,20308,방범용,가로변,초록도서관 분수대 부근 (공원 내),-,지산동 777-31,37.0787,127.0594,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
151,20309,방범용,가로변,초록도서관 뒷편 놀이터 (공원 내),지산로 48,지산동 1099-1,37.0788,127.0599,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
152,20310,방범용,가로변,이충레포츠 공원 축구장 옆 놀이터 주변 (공원 내),-,이충동 241-2,37.0638,127.0717,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
153,4187,방범용,가로변,조개터1호 어린이공원 쉐보레 평택지정서비스 앞 (상가도로주변 2거리),조개터로1번길 63,합정동 920-15,36.9893,127.0998,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
154,592,방범용,가로변,조개터2호 어린이공원 GS25 평택행복점 앞,조개터로16번길 35,합정동 916-10,36.9881,127.1034,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
155,593,방범용,가로변,신작어린이공원 GS25 합정공원점 앞,조개터로26번길 1,합정동 907-9,36.988,127.1034,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
156,20314,방범용,가로변,평일어린이공원 성민순복음교회 앞 (상가주변 도로 삼거리),조개터로42번길 46,합정동 775-5,36.9904,127.1052,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
157,20315,방범용,가로변,좌동공원 내 참새골 앞 (상가 주변 도로 2거리),지산2로 86-1,지산동 1086,37.0792,127.0617,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
158,20316,방범용,가로변,우림필유아파트 103동 뒷편 놀이터 내 (주변 공원 내),-,비전동 473-78,37.001,127.0912,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
159,20317,방범용,가로변,독곡신흥공원 내 (공원 내),-,신장동 646-8,37.0865,127.0576,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
160,20318,방범용,가로변,지장공원 내 (공원 내),-,서정동 790,37.0701,127.0589,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
161,4188,방범용,가로변,지장공원 내 (공원 내),-,서정동 790,36.0957,127.0887,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
162,600,방범용,가로변,남산근린공원 정자 앞 (남산근린공원 내),송화택지로25번길 61,송화리 789,36.9613,127.0503,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
163,20321,방범용,가로변,오성체육공원 게이트볼장 주변 (도로 2거리),숙성시장길 54-7,숙성리 450,37.0077,126.9849,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
164,20322,방범용,가로변,"롯데인벤스공원 내 (공원 내, 도로 2거리)",-,평택동 312,36.9896,127.0877,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
165,603,방범용,가로변,팽성공원 내,안정로40번길 24-8,안정리 175-1,36.9608,127.0481,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
166,20324,방범용,가로변,"소사벌초, 소사벌어린이공원 (공원 내)",-,비전동 879-2,36.9952,127.1178,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
167,20325,방범용,가로변,장미공원 내,-,세교동 230-59,37.0067,127.077,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
168,20326,방범용,가로변,팽성초교 정문 앞,송화2길 20,송화리 272-1,36.95,127.051,양방향,N,N,N,CCTV,2011,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
169,20327,방범용,가로변,"이충공원 옆 LIG아파트 102동 부근, 이충초 (도로 2거리)",-,이충동 590,37.0638,127.0673,양방향,N,N,N,CCTV,2011,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
170,20328,방범용,가로변,오성초교 후문 앞,숙성시장길 6,죽리 40,37.0073,126.9787,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
171,1664,방범용,가로변,평택순복음교회 앞 사거리,평남로 1071-29,동삭동 187-3,37.0068,127.0922,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
172,1668,방범용,가로변,서재제2공영 주차장 앞,서재3길 6,동삭동 658-5,37.0101,127.0939,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
173,1672,방범용,가로변,농가용저온저장고 앞,죽백2길 219-4,죽백동 179-2,37.0125,127.131,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
174,1675,방범용,가로변,"한광고 현대문구 건너편, 한광중학교 통학로",중앙1로 112,비전동 602-1,36.9963,127.0948,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
175,1679,방범용,가로변,동녁빌 옆,현신3길 33-14,용이동 445-17,36.9979,127.1382,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
176,1682,방범용,가로변,대동법시행 기념비 앞,-,소사동 140-1,36.9862,127.1238,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
177,1685,방범용,가로변,주택 앞,어인남로22번길 1,비전동 750-31,36.9945,127.0991,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
178,1688,방범용,가로변,코리아원룸A동 주변 코너길,문화촌로11번길 59,비전동 865,36.9981,127.1122,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
179,1691,방범용,가로변,동일공원 옆 벽산아파트 후문,-,비전동 913,36.9922,127.1189,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
180,1693,방범용,가로변,영광아파트 앞 삼거리,서정로 164,서정동 537-3,37.0673,127.0519,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
181,1697,방범용,가로변,송서성당 뒷편 골목 삼거리,-,서정동 590-104,37.0727,127.0485,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
182,1700,방범용,가로변,신흥교회 뒷편 다세대주택 삼거리,-,서정동 596-72,37.0739,127.0445,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
183,1703,방범용,가로변,선덕사 입구 앞,복창로 15-14,서정동 532-19,37.0695,127.0507,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
184,1014,방범용,가로변,SK주유소 뒷편 마을입구 삼거리,오좌동길 17-1,독곡동 378-4,37.0875,127.0632,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
185,1015,방범용,가로변,하리13통마을회관 앞 버스정류장 (도로 삼거리),-,도일동 550-5,37.0505,127.1077,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
186,1016,방범용,가로변,동광아파트 107동 후문 앞 (아파트 골목길 2거리),-,칠원동 21-4,37.0321,127.1021,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
187,1017,방범용,가로변,조은빌 2동 앞 (빌라 앞 골목길 2거리),원칠원길 56-13,칠원동 55-4,37.0324,127.101,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
188,1018,방범용,가로변,"대영전기 정문 앞 삼거리, 시립 송탄 유치원",산단로15번길 12,모곡동 433-8,37.0386,127.072,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
189,1019,방범용,가로변,엔젤빌라II 옆 (주택가 삼거리),신장1로29번길 16,신장동 324-35,37.0824,127.0523,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
190,1020,방범용,가로변,아이지에이편의점 앞 (상가 삼거리),신장1로17번길 20,신장동 309-3,37.0822,127.0509,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
191,1021,방범용,가로변,제3공영주차장 화장실 옆,쇼핑로 5-2,신장동 302-88,37.0808,127.0525,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
192,1022,방범용,가로변,그린인견 앞 (상가 사거리),평택로76번길 28,평택동 68-13,36.9947,127.0857,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
193,1023,방범용,가로변,조안빌리지 앞 (주택가 삼거리),조개터로42번길 60-25,합정동 899-12,36.99,127.1045,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
194,1024,방범용,가로변,CU 평택안중로점 앞 (주택가 삼거리),안중로 59,현화리 287,36.9827,126.9153,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
195,3774,방범용,가로변,햇살어린이공원 내,-,서정동 1125,37.0333,127.0336,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
196,3778,방범용,가로변,목천마을쉼터 공원 내,-,신장1동 327-15,37.0502,127.0252,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
197,3781,방범용,가로변,안중근린공원 내 화장실 옆,현화중앙길 71,현화리 823-3,36.5906,127.5513,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
198,3785,방범용,가로변,가사근린공원 내 청북이안 106동 뒷편,-,옥길리 1090,37.0128,126.5449,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
199,3790,방범용,가로변,본정1리 마을회관 앞 공원 내,-,본정리 47-16,36.5646,127.0025,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
200,3793,방범용,가로변,원정어린이공원 내 파크빌 앞,-,도곡리 1134,36.5923,126.504,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
201,3796,방범용,가로변,만호근린공원 내 놀이터 주변,-,만호리 산9-1,36.5759,126.5138,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
202,3801,방범용,가로변,신장근린공원 놀이터 내,-,신장동 338,37.0508,127.0303,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
203,3804,방범용,가로변,좌울어린이공원 내,지산1로24번길 4-13,지산동 689-3,37.0437,127.0333,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
204,3831,방범용,가로변,-,-,가재동 624-1,36.0496,127.0727,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
205,3807,방범용,가로변,진위천유원지 입구쪽 캠핑장 주변,-,봉남리 428-5,37.0981,127.08604,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
206,3811,방범용,가로변,진위천유원지 오토캠핑장 입구,-,봉남리 386-3,37.0989,127.0822,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
207,3815,방범용,가로변,진위천유원지 오토캠핑장 화장실 주변,-,견산리 150-1,37.0989,127.0807,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
208,3819,방범용,가로변,진위천유원지 레일바이크 주변,-,마산리 621-5,37.0971,127.0819,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
209,3823,방범용,가로변,진위천유원지 수영장 입구 주변,-,마산리 915,37.0967,127.084,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
210,3827,방범용,가로변,진위천유원지 미끄럼틀 주변,-,마산리 608-4,37.0964,127.0854,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
211,3925,방범용,가로변,산삼초건강원 앞,원평로51번길 22,평택동 163-1,36.5912,127.0448,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
212,3930,방범용,가로변,주가식품 주변,원평2로36번길 11,평택동 97-34,36.5925,127.0458,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
213,3935,방범용,가로변,오시오이발관 앞,원평2로31번길 22,평택동 88-3,36.5929,127.0453,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
214,3940,방범용,가로변,서울빌 옆 대로방향,여술4길 31-1,도곡리 1131-9,36.5932,126.5015,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
215,3944,방범용,가로변,포승재림교회 앞,여술로43번길 31-1,도곡리 1137-1,36.5928,126.5042,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
216,3949,방범용,가로변,군문교~평택장례문화원 뚝방길 중간지점,-,군문동 204-4,36.5855,127.0514,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
217,3952,방범용,가로변,군문교~평택장례문화원 뚝방길 정민유치원 뒷편,-,군문동 288-2,36.5902,127.0458,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
218,3955,방범용,가로변,군문교~통복공공하수처리장 뚝방길 디에스건설 뒷편,-,통복동 187-2,36.5918,127.0434,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
219,3958,방범용,가로변,군문교~통복공공하수처리장 뚝방길 자동유량측정시설 옆,-,통복동 399-49,36.9893,127.0716,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
220,1706,방범용,가로변,낙원1차 빌라 앞 삼거리,송일로33번길 1,서정동 859-2,37.064,127.0606,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
221,1709,방범용,가로변,다인공인중개사무소 앞 삼거리,수월암길 62,수월암리 418-1,37.1196,127.0378,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
222,1713,방범용,가로변,린나이가스상사 건너편,-,장등리 451-5,37.0738,127.0252,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
223,1717,방범용,가로변,서탄가든 건너편,서탄로 446-1,수월암리 960-4,37.1189,127.0248,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
224,1721,방범용,가로변,부원맨션 입구 삼거리,은실5길 27,세교동 464-4,37.0055,127.0738,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
225,1724,방범용,가로변,마을 주택가 삼거리,팽성서로 94,함정리 149-1,36.9519,127.0149,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
226,1727,방범용,가로변,4STEP 앞,동막길 27,지산동 104-1,37.0754,127.0918,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
227,1730,방범용,가로변,통큰식자재마트 입구 앞,탄현로371번길 51,독곡동 394-12,37.0867,127.0802,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
228,1733,방범용,가로변,선녀역학학원 앞 (주택 2거리),탄현로351번길 88,신장동 187-22,37.0848,127.057,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
229,1734,방범용,가로변,락토맨션 207동 앞 삼거리,-,지산동 1251,37.082,127.0675,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
230,1737,방범용,가로변,세븐중기 사거리 주변,지산로175번길 58,지산동 400-8,37.0821,127.0764,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
231,1740,방범용,가로변,방혜다목적회관 진입로,-,가재동 250-8,37.0447,127.0881,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
232,1744,방범용,가로변,도일주유소 앞 삼거리,안골길 4,도일동 133-1,37.056,127.1156,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
233,1748,방범용,가로변,신장정육생고기집 뒷편 사거리,신장로100번길 23,신장동 349-1,37.0842,127.0502,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
234,1751,방범용,가로변,GS25 송탄스카이점 앞,목천로 93-18,신장동 392-2,37.0877,127.0529,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
235,1755,방범용,가로변,남산식당 입구 삼거리,대사로 4,남산리 317-37,36.9446,127.0531,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
236,1759,방범용,가로변,송신빌라 주변 골목 사거리,밀월로29번길 42,신장동 297-15,37.0772,127.0505,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
237,1762,방범용,가로변,미니스톱 평택신장점 앞,밀월로35번길 4,신장동 274-253,37.0778,127.053,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
238,8224,방범용,가로변,주택 앞,고덕북로 196-22,장등리 673-7,37.0717,127.02,양방향,N,N,N,CCTV,2018,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
