번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
525,1279,방범용,가로변,강북로오르막,울산광역시 중구 옥교로25,울산광역시 중구 옥교동 320-18,35.55262068,129.3264926,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
526,1048,방범용,가로변,아담아파트뒤,,울산광역시 중구 반구동 923-1,35.55903176,129.3496495,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
527,1105,방범용,가로변,선우시장내해강온누리약국앞,울산광역시 중구 곽남5길22,울산광역시 중구 남외동 389-12,35.57078618,129.3418408,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
528,1431,방범용,가로변,도로 앞,,울산광역시 중구 우정동 511-4,35.5637254,129.3133828,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
529,1393,방범용,가로변,국민은행서측,울산광역시 중구 종가6길32,울산광역시 중구 우정동 500-12,35.56297832,129.3107124,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
530,1392,방범용,가로변,중구수영장입구,,울산광역시 중구 우정동 644,35.56368443,129.3085236,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
531,1423,방범용,가로변,중구청뒤건너편,,울산광역시 중구 약사동 846-3,35.57051398,129.3325753,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
532,1422,방범용,가로변,도로 앞,,울산광역시 중구 약사동 846-3,35.57103988,129.3326911,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
533,1420,방범용,가로변,도로 앞,,울산광역시 중구 약사동 1060,35.58159908,129.334693,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
534,1406,방범용,가로변,태봉어린이공원,,울산광역시 중구 약사동 429,35.57883061,129.3380337,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
535,1405,방범용,가로변,약사샘앞,,울산광역시 중구 약사동 328,35.57924561,129.3360366,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
536,1404,방범용,가로변,도로 앞,,울산광역시 중구 약사동 429,35.5803694,129.3360704,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
537,1402,방범용,가로변,혜인학교정문앞,,울산광역시 중구 약사동 524-2,35.57545511,129.3375801,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
538,4086,방범용,공원,우정공원,,울산광역시 중구 우정동 444,35.56045337,129.3109801,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
539,4097,방범용,공원,대숲산책로서측,,울산광역시 중구 태화동 636,35.54565802,129.2965062,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
540,4096,방범용,공원,대숲산책로남동측,,울산광역시 중구 태화동 636,35.54670738,129.300623,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
541,4095,방범용,공원,대숲산책로전원타운앞,,울산광역시 중구 태화동 636,35.54837077,129.2908051,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
542,4094,방범용,공원,대숲산책로만남의광장,,울산광역시 중구 태화동 636,35.54970205,129.2983573,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
543,4093,방범용,공원,대숲산책로야외공연장,,울산광역시 중구 태화동 636,35.5489282,129.3021123,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
544,4065,방범용,공원,성안숯못생태공원,,울산광역시 중구 성안동 761,35.57953425,129.3134353,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
545,4064,방범용,공원,새일내공원,,울산광역시 중구 성안동 508-2,35.57452553,129.317372,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
546,4063,방범용,공원,함월공원,,울산광역시 중구 성안동 809-3,35.57538726,129.3104307,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
547,4054,방범용,공원,도로 앞,,울산광역시 중구 복산동 600,35.56077439,129.3243284,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
548,4008,방범용,공원,구름공원,,울산광역시 중구 다운동 604-1,35.55633774,129.2717858,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
549,4117,방범용,공원,학성공원내부,,울산광역시 중구 학성동 73,35.55369078,129.3406377,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
550,4116,방범용,공원,일원학성제2공원,,울산광역시 중구 학성동 387,35.56046462,129.3363506,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
551,4115,방범용,공원,학성공원 내부,,울산광역시 중구 학성동 73,35.55497267,129.3387552,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
552,4013,방범용,공원,홍보공원서측,,울산광역시 중구 태화동 931-12,35.55536856,129.2788679,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
553,4010,방범용,공원,명정공원,,울산광역시 중구 태화동 711-8,35.55231385,129.2917638,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
554,4099,방범용,공원,평동공원,,울산광역시 중구 유곡동 72,35.55924728,129.3038138,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
555,4085,방범용,공원,불선바위공원,,울산광역시 중구 우정동 460-1,35.56159923,129.3131177,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
556,4080,방범용,공원,적십자공원,,울산광역시 중구 성안동 873-3,35.57324341,129.3096056,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
557,4079,방범용,공원,독수리공원,,울산광역시 중구 성안동 517,35.57214703,129.3162135,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
558,4078,방범용,공원,마루공원,,울산광역시 중구 성안동 502-1,35.5758807,129.319547,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
559,4077,방범용,공원,복지공원,,울산광역시 중구 성안동 486-5,35.57652679,129.3221692,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
560,4076,방범용,공원,백양공원,,울산광역시 중구 성안동 489-5,35.57749165,129.3201704,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
561,4075,방범용,공원,애니원공원,,울산광역시 중구 성안동 477-1,35.57926711,129.321554,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
562,4074,방범용,공원,평산공원,,울산광역시 중구 성안동 470-1,35.5799442,129.3246239,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
563,4073,방범용,공원,청구뜰공원,,울산광역시 중구 성안동 370-2,35.57862207,129.3153676,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
564,4072,방범용,공원,칠암공원,,울산광역시 중구 성안동 373-3,35.58076112,129.319764,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
565,1273,방범용,가로변,GS25시앞,,울산광역시 중구 성남동 191-36,35.55321196,129.3167491,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
566,1106,방범용,가로변,선우시장,울산광역시 중구 곽남6길25,울산광역시 중구 남외동 383-2,35.57186578,129.3418662,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
567,1362,방범용,가로변,학성음식점앞,울산광역시 중구 학성공원13길19,울산광역시 중구 학성동 197-3,35.55407965,129.3368786,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
568,1010,방범용,가로변,도로 앞,울산광역시 중구 오산3길58,울산광역시 중구 태화동 723-14,35.55107761,129.2894306,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
569,1004,방범용,가로변,태화세일마트앞,울산광역시 중구 난곡15길25,울산광역시 중구 태화동 901-6,35.5556852,129.2813147,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
570,1003,방범용,가로변,명정초후문,,울산광역시 중구 태화동 724-1,35.55099852,129.2899648,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
571,1232,방범용,가로변,약사체육공원,울산광역시 중구 평산4길60,울산광역시 중구 약사동 800-11,35.57044713,129.3354525,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
572,1182,방범용,가로변,도화공원,울산광역시 중구 도화골8길14,울산광역시 중구 복산동 205-1,35.56600778,129.331932,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
573,1164,방범용,가로변,부산슈퍼앞,울산광역시 중구 푸름길 23-1,울산광역시 중구 복산동 586-13,35.55954457,129.3253029,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
574,1162,방범용,가로변,성신고동측,울산광역시 중구 계변로93,울산광역시 중구 복산동 399-9,35.56333863,129.3291814,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
575,1075,방범용,가로변,크린크린세탁앞,울산광역시 중구 서원2길78,울산광역시 중구 반구동 102-15,35.56013597,129.3386085,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
576,1049,방범용,가로변,정원빌라,울산광역시 중구 서원10길15,울산광역시 중구 반구동 744-8,35.55791059,129.3386433,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
577,1007,방범용,가로변,좋은날헤어샵앞,울산광역시 중구 구루미8길29,울산광역시 중구 다운동 598-1,35.55828493,129.2702742,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
578,1005,방범용,가로변,동양매직건너편,울산광역시 중구 운곡8길96,울산광역시 중구 다운동 502-9,35.56057135,129.2705842,양방향,Y,N,N,,2015,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
579,1107,방범용,가로변,무지개복층빌라,울산광역시 중구 곽남10길43,울산광역시 중구 남외동 50-3,35.57395764,129.3423835,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
580,1200,방범용,가로변,성안중후문,울산광역시 중구 성안1길25,울산광역시 중구 성안동 518-12,35.57213318,129.3169808,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
581,1051,방범용,가로변,한라그랜드인근,울산광역시 중구 반구정13길68,울산광역시 중구 반구동 693-3,35.55708511,129.3477284,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
582,1006,방범용,가로변,가마솥돼지국밥앞,울산광역시 중구 운곡4길6,울산광역시 중구 다운동 513-10,35.5584379,129.2729211,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
583,1280,방범용,가로변,전통골목아케이드내,,울산광역시 중구 옥교동 115-13,35.55447521,129.323224,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
584,1133,방범용,가로변,삼일사앞사거리,,울산광역시 중구 서동 201,35.57559048,129.3454122,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
585,1165,방범용,가로변,청송탕제원사거리,,울산광역시 중구 복산동 648-2,35.56373361,129.3257727,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
586,1050,방범용,가로변,천지강변뒤,울산광역시 중구 내황6길52,울산광역시 중구 반구동 795-6,35.55117854,129.3445972,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
587,1320,방범용,가로변,태화시장한양떡집,울산광역시 중구 화진길11,울산광역시 중구 태화동 32-7,35.55523288,129.3081189,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
588,1319,방범용,가로변,CU편의점앞,울산광역시 중구 신기13길48,울산광역시 중구 태화동 412-29,35.55305974,129.2952164,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
589,1363,방범용,가로변,구역전시장아케이드,울산광역시 중구 구역전길20,울산광역시 중구 학성동 434-7,35.55702017,129.3284713,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
590,1059,방범용,가로변,해동철학관앞,울산광역시 중구 학성공원2길19,울산광역시 중구 학성동 71-3,35.55589445,129.3394943,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
591,1318,방범용,가로변,태화시장입구,울산광역시 중구 화진1길3,울산광역시 중구 태화동 23-11,35.55631427,129.3075553,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
592,1008,방범용,가로변,청송숯불갈비앞,울산광역시 중구 내오산로 11,울산광역시 중구 태화동 942-22,35.55492236,129.2771081,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
593,1247,방범용,가로변,여왕미용실앞,,울산광역시 중구 우정동 268-12,35.55723789,129.3158927,양방향,Y,N,N,,2017,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
594,1134,방범용,가로변,서동시장우리들편의점앞,울산광역시 중구 북부순환도로887,울산광역시 중구 서동 53-1,35.58097632,129.3469455,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
595,1183,방범용,가로변,병천순대국밥앞,울산광역시 중구 도화골5길4,울산광역시 중구 복산동 190-9,35.56714487,129.33254,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
596,1057,방범용,가로변,반구어린이집,울산광역시 중구 반구정4길66,울산광역시 중구 반구동 452-1,35.55876958,129.3450408,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
597,1056,방범용,가로변,한신아트빌라,울산광역시 중구 반구정10길46,울산광역시 중구 반구동 611-1,35.55569117,129.3445571,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
598,4071,방범용,공원,햇빛공원,,울산광역시 중구 성안동 854-6,35.5738552,129.3068337,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
599,4070,방범용,공원,금호공원,,울산광역시 중구 성안동 858-2,35.57554552,129.305141,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
600,4069,방범용,공원,장암공원,,울산광역시 중구 성안동 833-6,35.57294724,129.3117059,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
601,4068,방범용,공원,숯못공원,,울산광역시 중구 성안동 794-3,35.57757852,129.3130242,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
602,4067,방범용,공원,당고개공원,,울산광역시 중구 성안동 790-8,35.57816457,129.3105858,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
603,1244,방범용,가로변,성동마을회관방향,,울산광역시 중구 성안동 965-8,35.582313,129.3068834,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
604,1226,방범용,가로변,스카이공인중개사사거리,울산광역시 중구 함월로90-1,울산광역시 중구 성안동 390-1,35.57792635,129.3152969,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
605,1196,방범용,가로변,소공원건너편,,울산광역시 중구 복산동 675-37,35.5651891,129.3249556,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
606,1100,방범용,가로변,삼거리반구동이지빌라인근,울산광역시 중구 내황7길119,울산광역시 중구 반구동 792-22,35.5509078,129.345906,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
607,1040,방범용,가로변,차임스빌인근삼거리,울산광역시 중구 학성공원길10,울산광역시 중구 반구동 446-10,35.5570644,129.340528,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
608,1097,방범용,가로변,사거리,울산광역시 중구 서원1길100,울산광역시 중구 반구동 179-3,35.5591086,129.3390815,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
609,1041,방범용,가로변,CU편의점인근사거리,울산광역시 중구 구교9길45,울산광역시 중구 반구동 57-13,35.56226148,129.338462,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
610,1157,방범용,가로변,삼거리제우스모텔인근,울산광역시 중구 염포로35,울산광역시 중구 남외동 1030-2,35.56041079,129.345053,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
611,1156,방범용,가로변,삼거리개성뼈다귀,울산광역시 중구 해오름13길48,울산광역시 중구 남외동 999-17,35.56337067,129.3445711,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
612,1441,방범용,가로변,삼거리드림파크진입로건너편,울산광역시 중구 학성5길2,울산광역시 중구 학성동 412-12,35.56028961,129.3319173,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
613,1440,방범용,가로변,사거리중앙고인근,울산광역시 중구 명난로69,울산광역시 중구 태화동 838-14,35.55604799,129.286504,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
614,1439,방범용,가로변,삼거리풍경채음식점,울산광역시 중구 명정5길7,울산광역시 중구 태화동 798-11,35.55360786,129.288801,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
615,1378,방범용,가로변,우정시장인근골목,울산광역시 중구 당산3길17-5,울산광역시 중구 우정동 285-19,35.5542659,129.30947,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
616,1315,방범용,가로변,주연마을입구사거리,울산광역시 중구 주연길167-3,울산광역시 중구 약사동 18-2,35.59618108,129.3238954,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
617,1240,방범용,가로변,성안청구타운정문,울산광역시 중구 함월22길25,울산광역시 중구 성안동 370-1,35.57967459,129.3159839,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
618,1242,방범용,가로변,사거리함월구민운동장,울산광역시 중구 함월1길178,울산광역시 중구 성안동 804-20,35.57646687,129.307376,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
619,1243,방범용,가로변,사거리코리아자동차정비,울산광역시 중구 함월16길8,울산광역시 중구 성안동 806-9,35.57595658,129.3088452,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
620,1241,방범용,가로변,사거리현대환경산업,울산광역시 중구 성안8길87,울산광역시 중구 성안동 408-8,35.5794071,129.3239859,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
621,1225,방범용,가로변,사거리두광하이트빌라,울산광역시 중구 병영성4길115,울산광역시 중구 서동 55-9,35.57997233,129.344129,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
622,1180,방범용,가로변,삼거리소망교회,,울산광역시 중구 복산동 357,35.567657,129.330157,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
623,1159,방범용,가로변,중울산농협서원점주차장인근,울산광역시 중구 반구정3길5,울산광역시 중구 반구동 620-9,35.55528619,129.3429676,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
624,1158,방범용,가로변,숟가락식당인근삼거리,울산광역시 중구 내황2길9,울산광역시 중구 반구동 600-16,35.55352349,129.341446,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
625,1129,방범용,가로변,사거리병영2동자율방범대,울산광역시 중구 병영로110,울산광역시 중구 동동 81-15,35.578907,129.3465667,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
626,1131,방범용,가로변,폴리텍대학정문건너편,,울산광역시 중구 동동 829,35.579325,129.348829,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
627,1130,방범용,가로변,사거리베니스빌건너편,울산광역시 중구 병영5길11,울산광역시 중구 동동 813,35.57163674,129.347177,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
628,1096,방범용,가로변,다운하이츠빌라,울산광역시 중구 운곡7길37인근,울산광역시 중구 다운동 588-10,35.560173,129.272238,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
629,1102,방범용,가로변,사거리은혜빌,울산광역시 중구 운곡길40,울산광역시 중구 다운동 516-6,35.55823969,129.2754217,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
630,1101,방범용,가로변,주택가삼거리,울산광역시 중구 다운7길50,울산광역시 중구 다운동 824-8,35.55915259,129.266498,양방향,Y,N,N,,2019,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
631,1112,방범용,가로변,병영시장내,울산광역시 중구 병영로14,울산광역시 중구 남외동 257-1,35.57050473,129.3462928,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
632,1111,방범용,가로변,선우명가빌라앞,울산광역시 중구 곽남8길9,울산광역시 중구 남외동 28-21,35.5727312,129.3403892,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
633,1110,방범용,가로변,명호빌라2차,울산광역시 중구 해오름11길7,울산광역시 중구 남외동 447-51,35.56506355,129.3431689,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
634,1109,방범용,가로변,창조빌라앞,울산광역시 중구 곽남18길20,울산광역시 중구 남외동 325-5,35.56989799,129.3440103,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
635,1108,방범용,가로변,평화아파트인근,울산광역시 중구 곽남11안길27,울산광역시 중구 남외동 43-1,35.5745927,129.3416124,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
636,1058,방범용,가로변,학성교밑,울산광역시 중구 학성공원5길1,울산광역시 중구 학성동 84-15,35.55162259,129.340239,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
637,1282,방범용,가로변,신중앙시장옆,,울산광역시 중구 학산동 66-41,35.55562754,129.3271868,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
638,1248,방범용,가로변,우암공원옆보라건재철물앞,,울산광역시 중구 우정동 281-45,35.55644791,129.311056,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
639,1201,방범용,가로변,성동마을회관앞,,울산광역시 중구 성안동 1183,35.58689338,129.3031055,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
640,1281,방범용,가로변,큐빅광장뒤,,울산광역시 중구 성남동 190-54,35.55474823,129.3181331,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
641,1166,방범용,가로변,장미아파트앞,,울산광역시 중구 복산동 646-1,35.56325552,129.3254542,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
642,1076,방범용,가로변,화이트빌,울산광역시 중구 구교13길36,울산광역시 중구 반구동 22-32,35.5661725,129.3407659,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
643,1367,방범용,가로변,세원빅마트사거리,울산광역시 중구 학성공원4길36,울산광역시 중구 학성동 137-8,35.55301114,129.3378052,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
644,1366,방범용,가로변,학성공원뒷골목,울산광역시 중구 학성공원3길39,울산광역시 중구 학성동 120-1,35.55479475,129.3379742,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
645,1365,방범용,가로변,학성새벽시장정자상회,울산광역시 중구 새벽시장3길19,울산광역시 중구 학성동 359-2,35.5564144,129.332765,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
646,1364,방범용,가로변,학성새벽시장공판장유통,,울산광역시 중구 학성동 364-1,35.55702373,129.3335839,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
647,1321,방범용,가로변,재능어린이집인근강변,울산광역시 중구 신기길 67,울산광역시 중구 태화동 457-8,35.54972886,129.2957084,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
648,1018,방범용,가로변,주택앞삼거리,울산광역시 중구 난곡7길5,울산광역시 중구 태화동 921-4,35.55540798,129.2800422,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
649,1012,방범용,가로변,십리대밭축구장D구장입구,,울산광역시 중구 태화동 772-6,35.55268196,129.2848548,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
650,1011,방범용,가로변,성원스토아앞,울산광역시 중구 일중로39,울산광역시 중구 태화동 848-12,35.55658326,129.2840926,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
651,1253,방범용,가로변,보람빌라B동앞,울산광역시 중구 우정길23,울산광역시 중구 우정동 462-35,35.56101866,129.3139289,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
652,1252,방범용,가로변,평화비둘기아파트남동,울산광역시 중구 우정1길28,울산광역시 중구 우정동 458-7,35.56101455,129.312721,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
653,1250,방범용,가로변,영진탕,울산광역시 중구 우암길29,울산광역시 중구 우정동 269-4,35.5567975,129.3135157,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
654,1249,방범용,가로변,동남슈퍼,울산광역시 중구 시원길54,울산광역시 중구 우정동 270-1,35.55808417,129.3142351,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
655,1285,방범용,가로변,리버파크사거리,울산광역시 중구 옥교6길30,울산광역시 중구 옥교동 312-3,35.55359854,129.327079,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
656,1284,방범용,가로변,도로 앞,울산광역시 중구 옥교5길13,울산광역시 중구 옥교동 314-27,35.5543226,129.3263756,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
657,1233,방범용,가로변,바우목화빌라옆,,울산광역시 중구 약사동 589-5,35.57062397,129.3382422,양방향,Y,N,N,,2016,2021-10-01,Y,울산중구청,052-290-4083,2021-10-01
